2024
14, 89, 1864
247.5, 90, 90
25.5, 90, 542
16, 90, 816
3, 90, 1448
10.5, 91, 12
11.5, 91, 398
20.5, 91, 796
20, 91, 1010
25.5, 91, 1042
22.5, 91, 1264
145, 92, 92
19, 92, 1940
22.5, 93, 334
2.5, 93, 1580
11, 93, 1766
214.5, 94, 94
21, 94, 148
6, 94, 1004
11, 94, 1852
7, 95, 468
7.5, 95, 670
12.5, 95, 1112
147.5, 96, 96
4, 96, 1652
2.5, 96, 1958
12, 97, 250
19.5, 97, 414
164.5, 98, 98
9, 98, 582
17, 98, 1946
16, 99, 272
19.5, 99, 768
223.5, 100, 100
15, 100, 138
21, 100, 620
11.5, 100, 830
16, 100, 1034
18, 100, 1142
20, 100, 1236
23, 101, 670
16.5, 101, 1048
23.5, 101, 1206
21, 101, 1422
24, 101, 1612
17, 101, 1874
200, 102, 102
10, 102, 288
8, 102, 910
2, 102, 1408
4.5, 102, 2020
4, 103, 506
21, 103, 768
11.5, 103, 1352
1, 104, 16
121.5, 104, 104
7.5, 105, 358
14, 105, 696
4.5, 105, 1498
2, 105, 1502
122.5, 106, 106
5.5, 106, 718
16.5, 106, 1280
6.5, 107, 758
5, 107, 1126
218, 108, 108
22, 108, 388
24, 108, 498
15.5, 108, 600
4.5, 109, 64
15, 109, 232
17, 109, 524
15, 109, 614
13, 109, 750
14.5, 109, 946
6, 109, 1078
16.5, 109, 1228
238.5, 110, 110
15, 110, 174
24.5, 110, 454
13, 110, 998
22, 110, 1848
13.5, 111, 232
20.5, 111, 1818
14, 111, 1864
229, 112, 112
20.5, 112, 1252
20, 113, 108
5.5, 113, 738
19.5, 113, 922
18.5, 113, 1190
12, 113, 1318
129, 114, 114
211, 116, 116
25, 116, 326
1, 116, 1968
1.5, 116, 2022
17.5, 117, 40
21.5, 117, 308
12.5, 117, 962
25, 117, 1724
22.5, 117, 1756
20.5, 118, 42
190, 118, 118
8, 118, 338
12, 118, 802
19, 118, 1186
20, 119, 38
13.5, 119, 226
20, 119, 944
21, 119, 1292
229, 120, 120
6.5, 120, 954
24.5, 120, 1664
1.5, 120, 1850
25.5, 121, 134
2.5, 121, 490
14, 121, 742
9, 121, 1914
24, 121, 1952
228, 122, 122
24, 122, 546
8, 122, 624
6.5, 122, 838
7, 122, 1946
19, 122, 1958
22, 123, 884
7.5, 123, 1048
5, 123, 1464
23, 123, 1540
21, 123, 2010
128, 124, 124
5.5, 124, 872
21.5, 125, 112
4.5, 125, 588
6, 125, 746
7, 125, 1580
227, 126, 126
3, 126, 144
15.5, 126, 1040
1, 126, 1044
8, 126, 1064
13, 126, 1610
3, 127, 126
1, 127, 396
20, 127, 752
6.5, 127, 964
7, 127, 1034
5.5, 127, 1500
1.5, 127, 1526
20, 128, 36
304.5, 128, 128
23.5, 128, 190
9.5, 128, 276
23.5, 128, 424
15, 128, 462
23.5, 128, 754
25, 128, 854
25, 128, 1188
19.5, 129, 448
22.5, 129, 1936
128.5, 130, 130
10, 131, 172
17, 131, 250
9.5, 131, 286
15, 131, 352
13, 131, 490
8, 131, 1162
181.5, 132, 132
24, 132, 246
1.5, 132, 856
7.5, 132, 884
25, 132, 1090
15.5, 133, 172
7, 133, 238
25, 133, 478
4.5, 133, 1228
4, 133, 1460
24, 133, 1594
258, 134, 134
20, 134, 220
19, 134, 480
22.5, 134, 1182
20, 134, 1210
18, 135, 372
9.5, 135, 1138
15, 135, 1180
17.5, 135, 1514
180, 136, 136
3, 136, 280
17, 136, 498
16, 136, 662
25, 137, 428
2, 137, 512
9.5, 137, 1914
179.5, 138, 138
24.5, 138, 320
9, 138, 1038
13, 138, 1264
3, 138, 1566
8, 138, 1966
8.5, 139, 48
13, 139, 414
1, 139, 474
11.5, 139, 550
4.5, 139, 696
12, 139, 774
14.5, 139, 1168
16.5, 139, 1272
240, 140, 140
4, 140, 194
7.5, 140, 200
19.5, 140, 832
23, 140, 1078
20, 140, 1456
4.5, 140, 1688
2.5, 141, 86
8, 141, 320
5, 141, 410
12.5, 141, 412
25.5, 141, 414
8.5, 141, 474
1, 141, 1316
16.5, 141, 2014
9, 142, 2
260.5, 142, 142
7.5, 142, 276
18.5, 142, 928
18, 142, 968
14.5, 142, 1076
22.5, 142, 1932
9.5, 143, 158
15.5, 143, 484
1.5, 143, 698
6, 143, 1130
1.5, 143, 1284
8, 143, 1378
168, 144, 144
2, 144, 954
13.5, 144, 1098
19, 144, 1762
24, 145, 788
13, 145, 1224
2, 146, 70
249.5, 146, 146
4, 146, 544
4, 146, 1170
18.5, 146, 1346
15.5, 146, 1580
113.5, 148, 148
13, 148, 1856
14, 149, 262
24, 149, 512
3.5, 149, 1176
20.5, 149, 1366
20.5, 149, 1806
8.5, 149, 1854
19.5, 149, 2004
124.5, 150, 150
7, 151, 1296
2.5, 151, 1298
13, 151, 1374
14.5, 151, 1858
176.5, 152, 152
15.5, 152, 588
19, 152, 698
7, 152, 1398
7.5, 153, 558
20, 153, 922
5.5, 153, 964
125.5, 154, 154
11.5, 155, 50
24, 155, 472
2, 155, 1164
25, 155, 1270
8, 155, 1288
8, 155, 1766
24.5, 155, 1908
257, 156, 156
19, 156, 656
11, 156, 1094
19, 156, 1268
18, 156, 1672
14, 156, 1924
8, 157, 790
14, 157, 858
5.5, 157, 1496
8, 157, 1528
1, 157, 1932
210, 158, 158
9.5, 158, 230
15, 158, 354
14.5, 158, 1754
23.5, 158, 1936
12.5, 159, 108
19, 159, 956
22, 159, 1466
5.5, 159, 1594
8.5, 159, 1838
16.5, 159, 1874
147, 160, 160
7, 161, 218
25.5, 161, 1348
3.5, 161, 1586
146.5, 162, 162
7, 162, 1454
18, 163, 368
23.5, 163, 378
238.5, 164, 164
13, 164, 542
4, 164, 778
18, 164, 822
8.5, 164, 1948
6, 165, 1186
16.5, 165, 1812
209.5, 166, 166
11, 166, 416
11, 166, 1718
25, 166, 1786
12.5, 166, 1954
8, 167, 358
8.5, 167, 514
20.5, 167, 1158
160.5, 168, 168
20.5, 169, 918
218, 170, 170
8.5, 170, 606
10, 170, 670
7, 170, 956
11, 170, 998
19, 170, 1246
10, 170, 1960
6.5, 171, 286
24, 171, 848
25.5, 171, 1140
8.5, 171, 1710
293, 172, 172
5.5, 172, 356
25.5, 172, 688
23.5, 172, 1508
1, 172, 1770
13, 172, 1900
156.5, 174, 174
15, 174, 756
1, 175, 168
15, 175, 200
6.5, 175, 516
23.5, 175, 586
13, 176, 88
267, 176, 176
12.5, 176, 552
22, 176, 1520
20.5, 176, 1880
22, 177, 404
25, 177, 1624
9.5, 177, 1786
153.5, 178, 178
16.5, 178, 1386
115.5, 180, 180
22.5, 181, 1434
20, 181, 1470
18.5, 182, 124
178, 182, 182
18, 182, 494
12, 182, 626
3.5, 182, 950
10.5, 183, 46
18.5, 183, 710
21.5, 183, 728
8.5, 183, 1348
11, 183, 1480
4, 183, 1812
19, 183, 1902
186, 184, 184
20.5, 184, 1878
19, 185, 848
23, 185, 1510
10, 185, 1666
10, 186, 74
19, 186, 138
238, 186, 186
25.5, 186, 318
11.5, 186, 600
21.5, 186, 842
10, 186, 1526
20.5, 186, 1660
16.5, 187, 1936
9.5, 188, 10
241, 188, 188
6, 188, 604
18, 188, 1240
6.5, 188, 1288
20.5, 188, 1630
1, 189, 12
23, 189, 470
10.5, 189, 1040
5.5, 189, 1262
11.5, 190, 90
154.5, 190, 190
4, 190, 240
12.5, 190, 408
17, 190, 1108
9, 190, 1908
24.5, 191, 128
16.5, 191, 198
23, 191, 430
3.5, 191, 750
21, 191, 784
22.5, 191, 900
12.5, 191, 1776
6, 191, 1792
243, 192, 192
19.5, 192, 792
8, 192, 986
16.5, 192, 998
13.5, 192, 1188
8, 192, 1308
22.5, 192, 1446
9, 192, 1532
5, 192, 1736
8.5, 192, 1752
21, 193, 336
14, 193, 1370
6.5, 193, 1506
20, 193, 1782
22, 193, 1842
7, 194, 2
160, 194, 194
17, 194, 514
3, 194, 568
7.5, 194, 1838
2.5, 195, 54
1, 195, 106
4.5, 195, 440
12, 195, 488
1, 195, 740
22, 195, 912
20.5, 195, 1140
12.5, 195, 1474
13, 195, 1942
159, 196, 196
198.5, 198, 198
8.5, 198, 388
24.5, 198, 1040
17.5, 198, 1260
13.5, 198, 1820
23.5, 199, 1284
4.5, 199, 1654
9, 199, 1742
135.5, 200, 200
12.5, 201, 868
225, 202, 202
6, 202, 314
15, 202, 370
22, 202, 990
2, 202, 1050
16, 202, 1156
22, 202, 1380
12.5, 202, 1534
13, 202, 1994
7.5, 203, 40
10.5, 203, 1230
7, 204, 114
191.5, 204, 204
20, 205, 742
17.5, 205, 790
17, 205, 918
23, 205, 1610
23, 205, 2022
119.5, 206, 206
13, 207, 1844
227, 208, 208
9.5, 208, 978
24, 208, 1108
19.5, 208, 1252
13, 208, 1478
2, 208, 1712
4, 210, 94
132.5, 210, 210
15, 210, 432
3, 211, 40
12, 211, 262
10.5, 211, 314
18, 211, 1238
11.5, 211, 1480
19, 211, 1982
198, 212, 212
25, 212, 356
3.5, 212, 690
3, 212, 1448
17, 212, 1530
14.5, 212, 1804
19.5, 213, 182
21, 213, 302
19.5, 213, 994
23.5, 214, 126
259, 214, 214
9.5, 214, 674
6.5, 214, 1016
18, 214, 1756
22, 215, 198
16.5, 215, 370
22.5, 215, 584
10, 215, 1632
11, 215, 1986
3.5, 216, 52
223, 216, 216
11.5, 216, 416
25.5, 216, 750
2.5, 216, 1166
23, 216, 1202
1, 216, 1416
7.5, 216, 1534
6.5, 216, 1592
8.5, 216, 1646
16, 216, 1754
12.5, 217, 822
21, 217, 1184
23.5, 217, 1290
3.5, 217, 1740
225.5, 218, 218
8.5, 218, 352
1.5, 218, 536
5, 218, 544
19.5, 218, 1224
11, 218, 1506
10, 219, 304
19.5, 219, 1496
10, 219, 1700
276, 220, 220
15.5, 220, 268
21, 220, 646
23, 220, 760
5, 220, 832
13, 220, 1026
8, 220, 1808
25, 220, 1882
15, 221, 32
9, 221, 1094
2, 221, 1102
25.5, 221, 1604
212.5, 222, 222
18, 222, 566
2.5, 222, 962
10, 222, 1704
23.5, 222, 1776
14, 222, 1882
13, 222, 2000
17.5, 223, 268
14, 223, 1158
9.5, 223, 1560
9, 223, 1666
23.5, 224, 202
200.5, 224, 224
11.5, 224, 522
10.5, 224, 1248
6, 224, 1468
16.5, 225, 152
156.5, 226, 226
21.5, 227, 56
25.5, 227, 468
17.5, 227, 840
6, 227, 1324
21, 227, 1618
25.5, 227, 1806
13.5, 227, 1850
11, 228, 36
258.5, 228, 228
14, 228, 1002
23.5, 228, 1106
17, 228, 1134
8.5, 228, 1386
3.5, 228, 1510
4, 228, 1556
7.5, 229, 610
4, 229, 752
166.5, 230, 230
4.5, 230, 498
25, 230, 1678
3, 231, 2
4.5, 231, 406
19, 231, 928
129.5, 232, 232
6.5, 232, 940
18, 233, 162
23.5, 233, 1610
7.5, 233, 1664
4, 233, 1708
223, 234, 234
185.5, 236, 236
19.5, 236, 712
15.5, 236, 734
3.5, 236, 1366
14.5, 236, 1488
8, 237, 1248
11, 238, 110
235.5, 238, 238
7, 238, 392
14, 238, 778
20, 238, 922
7.5, 238, 1316
23, 238, 1654
14, 238, 1920
14.5, 238, 1974
20, 239, 1182
4.5, 239, 1804
186.5, 240, 240
18, 240, 476
25, 240, 1000
8, 241, 116
8, 241, 1558
23, 241, 1568
187.5, 242, 242
7.5, 242, 784
11, 242, 964
11.5, 242, 1290
22.5, 242, 2022
20.5, 243, 22
8.5, 243, 180
15.5, 243, 206
2.5, 243, 226
24.5, 243, 312
13.5, 243, 460
9, 243, 462
3.5, 243, 676
22.5, 243, 890
24, 244, 108
1, 244, 236
258, 244, 244
1, 244, 620
2, 244, 1934
7, 244, 1982
1.5, 245, 1660
217, 246, 246
10, 246, 396
5, 246, 1164
25, 246, 1468
19.5, 246, 1666
13, 246, 1788
12, 247, 760
24, 247, 826
12, 247, 1014
10, 247, 1488
22, 247, 1672
167, 248, 248
18, 248, 1064
19.5, 248, 1156
4.5, 248, 1544
4, 248, 1656
14.5, 249, 204
5, 249, 422
18, 249, 1264
24.5, 249, 1594
20.5, 249, 1632
229.5, 250, 250
14, 250, 700
7.5, 250, 832
11.5, 250, 970
4, 250, 1172
3.5, 250, 1276
20, 250, 1376
19.5, 250, 1624
21, 251, 1332
178, 252, 252
9, 252, 622
16, 252, 972
3.5, 252, 976
11, 252, 1358
9, 252, 1742
5.5, 252, 1780
8.5, 253, 132
4, 253, 1072
21, 253, 1274
23.5, 253, 1944
184, 254, 254
6.5, 254, 502
9, 254, 724
12.5, 254, 1024
14, 254, 1406
5, 254, 1554
6, 255, 1514
18.5, 256, 232
221, 256, 256
8.5, 256, 714
24, 256, 1290
1.5, 257, 190
9.5, 257, 342
14.5, 257, 608
20, 257, 892
23.5, 257, 978
228, 258, 258
18.5, 258, 1304
21.5, 258, 1844
2.5, 259, 40
8.5, 259, 1774
1, 259, 1860
19.5, 259, 1900
1, 260, 26
2, 260, 84
15, 260, 148
193, 260, 260
1, 260, 966
10.5, 260, 994
19.5, 261, 112
4.5, 261, 204
6, 261, 226
24, 261, 666
21, 261, 1046
23, 261, 1278
4, 261, 1886
11, 261, 1924
233, 262, 262
25.5, 262, 368
10, 262, 1094
6.5, 263, 808
192, 264, 264
7.5, 264, 694
14.5, 264, 816
25, 264, 1696
14.5, 264, 2020
16.5, 265, 740
227, 266, 266
23, 266, 892
9, 266, 1322
8.5, 266, 1902
14, 266, 1904
3, 267, 784
14, 267, 1854
5.5, 268, 146
21.5, 268, 236
186, 268, 268
10, 268, 420
4, 268, 816
2.5, 268, 1244
23.5, 268, 1464
12.5, 268, 1654
22, 269, 1042
188, 270, 270
20.5, 270, 778
2, 270, 962
6, 270, 1526
19, 271, 156
6.5, 271, 246
225, 272, 272
25.5, 272, 952
13, 272, 1254
6, 272, 1340
1, 272, 1614
2, 272, 1786
22, 272, 1904
119.5, 274, 274
3, 274, 708
10.5, 275, 30
25.5, 276, 44
180.5, 276, 276
15, 276, 842
1, 276, 1060
11.5, 277, 890
7, 277, 904
5, 277, 1058
235, 278, 278
24, 278, 338
17.5, 278, 522
10.5, 278, 1660
3.5, 279, 1192
144.5, 280, 280
23, 280, 722
16, 280, 1276
5, 282, 146
167.5, 282, 282
6, 282, 528
15, 282, 1478
25, 282, 1630
18, 283, 1408
215.5, 284, 284
4.5, 284, 910
14.5, 284, 1020
4.5, 285, 122
24.5, 285, 446
13.5, 285, 660
21.5, 285, 794
6, 285, 908
6, 285, 954
2.5, 286, 58
136.5, 286, 286
15.5, 286, 564
12, 286, 1098
4, 287, 1130
23, 287, 1690
117, 288, 288
17, 289, 308
13.5, 289, 340
20.5, 290, 76
5, 290, 80
20.5, 290, 88
231, 290, 290
15.5, 290, 584
2, 290, 1432
18, 290, 1456
24, 290, 1740
4, 291, 158
22.5, 291, 220
11.5, 291, 848
184.5, 292, 292
9, 292, 864
14, 292, 1072
23, 292, 1478
3, 292, 1546
13, 293, 458
22.5, 293, 540
161.5, 294, 294
8, 295, 428
25, 295, 694
5, 295, 974
18.5, 295, 1036
4, 295, 1246
12.5, 295, 1558
8, 295, 1882
161.5, 296, 296
23, 298, 96
22, 298, 260
196.5, 298, 298
1, 298, 458
11.5, 299, 158
9, 299, 480
13.5, 299, 856
3.5, 299, 1276
25.5, 299, 1768
144.5, 300, 300
14.5, 301, 308
18, 301, 502
23, 301, 656
11, 301, 1384
10.5, 301, 1926
22, 302, 6
136, 302, 302
1, 302, 372
9, 302, 552
1, 303, 270
129, 304, 304
14, 304, 1274
12, 305, 1422
17, 305, 1444
21, 305, 1462
20, 305, 1674
25, 305, 1922
127.5, 306, 306
16.5, 306, 360
21, 307, 502
271.5, 308, 308
21, 308, 474
25.5, 308, 490
15, 308, 756
20, 308, 784
12.5, 308, 1390
15, 309, 1320
20, 310, 200
158, 310, 310
17, 311, 1222
6, 311, 1264
3.5, 311, 1528
15.5, 311, 1574
22.5, 311, 1612
6, 311, 1776
222.5, 312, 312
17.5, 312, 430
18, 312, 1368
23.5, 312, 1568
19.5, 312, 1846
257, 314, 314
13, 314, 976
25, 314, 1118
7, 314, 1728
25, 315, 116
22, 315, 226
9, 316, 276
193, 316, 316
21.5, 316, 1076
24.5, 316, 1310
16.5, 317, 42
4.5, 317, 264
22, 317, 380
2.5, 317, 1746
1.5, 317, 1826
234.5, 318, 318
8.5, 318, 354
17.5, 318, 430
4.5, 318, 504
19.5, 318, 534
6.5, 318, 742
6, 318, 1580
23.5, 319, 1366
136, 320, 320
21, 320, 602
14.5, 320, 1610
5.5, 321, 250
2.5, 322, 278
212, 322, 322
21.5, 322, 530
23, 322, 1054
8, 322, 1246
17, 322, 1846
21, 323, 262
4.5, 323, 336
184, 324, 324
8.5, 324, 664
21.5, 324, 1480
10.5, 325, 56
4.5, 325, 1152
141, 326, 326
1.5, 326, 904
3, 326, 1348
8, 327, 236
23.5, 327, 1070
21.5, 327, 1194
6, 327, 1612
12, 327, 1778
20.5, 327, 1906
13.5, 327, 1942
119.5, 328, 328
24, 329, 1222
20, 329, 1320
16, 329, 1570
7, 329, 1858
161, 330, 330
19.5, 330, 350
17.5, 330, 542
1, 330, 1164
15.5, 331, 242
21, 331, 528
211.5, 332, 332
7.5, 332, 936
20.5, 332, 1646
190, 334, 334
12, 334, 1640
19.5, 334, 1838
7, 334, 1892
5.5, 335, 62
20, 335, 260
2.5, 335, 1850
201, 336, 336
2.5, 336, 580
17, 336, 714
2, 336, 1486
1.5, 337, 252
20.5, 337, 1510
138, 338, 338
7.5, 339, 658
13.5, 340, 66
22, 340, 212
199.5, 340, 340
23.5, 340, 550
14.5, 341, 358
25, 341, 1422
9, 341, 1468
8, 341, 1566
4.5, 341, 1738
14, 341, 1994
117, 342, 342
12.5, 342, 820
2.5, 343, 502
15, 343, 678
14, 343, 700
3, 343, 1004
21, 343, 1432
15.5, 344, 82
181, 344, 344
8.5, 344, 1124
22, 344, 1380
9.5, 344, 1484
14, 344, 1978
2, 345, 982
10.5, 345, 1166
5.5, 346, 246
190.5, 346, 346
15, 346, 874
4.5, 346, 1258
24.5, 346, 1816
13.5, 348, 232
195, 348, 348
21, 348, 768
9.5, 348, 1238
9.5, 348, 1256
7, 349, 590
5, 350, 220
105.5, 350, 350
24, 351, 174
11, 351, 178
17, 351, 956
16.5, 351, 1538
6.5, 351, 1576
208.5, 352, 352
19, 352, 766
2.5, 352, 870
6.5, 352, 972
25.5, 352, 1130
12.5, 353, 292
1.5, 353, 1130
18.5, 353, 1382
16, 354, 304
226, 354, 354
5.5, 354, 822
10, 354, 1486
4.5, 354, 2014
20.5, 355, 368
13, 355, 812
11.5, 355, 1090
104, 356, 356
3.5, 356, 778
9.5, 357, 432
12.5, 358, 104
175.5, 358, 358
3.5, 358, 1214
4.5, 358, 1744
19, 359, 50
8.5, 359, 276
5, 359, 490
12, 359, 926
10.5, 359, 952
12, 359, 1336
11.5, 359, 1922
170.5, 360, 360
22.5, 360, 814
7.5, 360, 1470
17, 360, 2006
22, 361, 236
4, 361, 744
16, 361, 1530
3, 361, 1640
17.5, 362, 90
210.5, 362, 362
21, 362, 898
24.5, 362, 1100
10.5, 362, 1232
14.5, 363, 236
18, 363, 258
6.5, 363, 518
23.5, 364, 240
184.5, 364, 364
10, 364, 682
18.5, 365, 1330
3.5, 365, 1430
142.5, 366, 366
5.5, 366, 430
12.5, 366, 1448
24, 366, 1952
12, 367, 42
20.5, 367, 104
19, 367, 342
24.5, 367, 450
22, 367, 582
18, 367, 1062
1, 367, 1228
17, 367, 1844
191.5, 368, 368
25.5, 368, 374
9, 368, 484
9, 368, 934
6, 368, 1140
16.5, 368, 1650
13.5, 369, 890
125, 370, 370
17, 371, 1362
113.5, 372, 372
20, 373, 1608
18.5, 374, 154
121, 374, 374
10, 375, 708
18.5, 375, 1046
1, 375, 1482
2, 376, 282
12.5, 376, 316
198.5, 376, 376
16, 376, 818
14, 376, 1832
4.5, 376, 1936
12.5, 377, 380
1.5, 377, 602
14, 377, 718
9, 377, 912
20.5, 377, 1804
4.5, 377, 1856
146.5, 378, 378
21, 379, 94
3.5, 379, 1216
13.5, 379, 1396
13, 379, 1518
19.5, 380, 34
16.5, 380, 102
245.5, 380, 380
2, 380, 506
8.5, 380, 850
17.5, 380, 1624
19.5, 380, 1710
3, 381, 8
15.5, 381, 426
13, 381, 868
5, 381, 1172
23.5, 381, 1176
21, 381, 1282
25.5, 381, 1542
16.5, 381, 1812
274, 382, 382
21, 382, 764
12, 382, 1672
12.5, 382, 1870
10, 383, 12
8.5, 383, 70
4, 383, 1076
4, 383, 1308
13, 383, 1788
224, 384, 384
17.5, 384, 600
11, 384, 874
22, 384, 1148
20.5, 386, 160
306, 386, 386
16.5, 386, 546
16.5, 386, 890
