2024
439.5, 30, 30
17.5, 30, 92
20, 30, 526
1.5, 30, 536
25, 30, 640
17.5, 30, 1034
15.5, 30, 1118
20.5, 30, 1494
8.5, 30, 1546
7.5, 30, 1646
23.5, 30, 1950
19, 31, 586
4, 31, 802
22.5, 31, 870
4.5, 31, 1634
12, 31, 1870
495.5, 32, 32
22, 32, 84
8.5, 32, 796
21, 32, 1100
8, 32, 1180
3.5, 32, 1292
14, 32, 1376
6.5, 32, 1476
5, 32, 1910
25.5, 32, 1990
24, 32, 2000
19.5, 33, 772
16, 33, 904
4, 33, 1366
16, 33, 1546
380.5, 34, 34
19, 34, 302
18.5, 34, 714
9.5, 34, 768
1, 34, 1116
21, 34, 1806
9.5, 35, 32
4, 35, 136
17, 35, 936
25.5, 35, 1698
7, 35, 1706
16, 35, 1730
23.5, 35, 1810
398.5, 36, 36
24, 36, 132
24.5, 36, 498
21.5, 36, 950
6, 36, 1008
10, 36, 1414
21.5, 36, 1470
1, 36, 1472
12.5, 36, 1542
11, 37, 408
9, 37, 916
25, 37, 926
8.5, 37, 1822
387, 38, 38
15, 38, 844
25.5, 38, 1026
5.5, 38, 1214
10.5, 38, 1286
2.5, 38, 1340
25.5, 38, 1368
24.5, 38, 1408
1, 38, 1880
24.5, 38, 1962
10, 39, 194
1, 39, 328
12, 39, 538
14, 39, 590
6.5, 39, 924
25.5, 39, 1000
2, 39, 1102
15, 39, 1228
6, 39, 1230
2.5, 39, 1878
17, 39, 1884
11.5, 39, 1920
22.5, 40, 0
423, 40, 40
11, 40, 466
23.5, 40, 780
11, 40, 972
6, 40, 1376
8, 40, 1546
23.5, 40, 1614
7, 41, 58
12.5, 41, 358
23.5, 41, 396
11, 41, 1158
10, 41, 1276
25.5, 41, 1712
23, 41, 2000
357, 42, 42
3.5, 42, 440
6.5, 42, 506
6, 42, 514
15.5, 42, 622
12, 42, 1460
11, 42, 1600
13.5, 42, 1668
16.5, 43, 460
14, 43, 548
24.5, 43, 894
21.5, 43, 1002
8, 43, 1308
4.5, 43, 1572
14, 43, 1804
10, 43, 1934
18, 44, 30
414.5, 44, 44
6.5, 44, 502
14, 44, 656
12, 44, 1556
24.5, 45, 16
15.5, 45, 640
10.5, 45, 906
4, 45, 946
7, 45, 1006
8.5, 45, 1058
25.5, 45, 1066
9, 45, 1128
19, 45, 1266
24.5, 45, 1864
15, 45, 1970
21.5, 46, 38
358.5, 46, 46
12, 46, 182
21.5, 46, 1002
9, 46, 1118
9, 46, 1214
6, 46, 1590
5, 46, 1626
7, 46, 1792
13, 47, 162
12, 47, 238
16.5, 47, 266
25, 47, 276
19.5, 47, 674
23, 47, 680
5, 47, 930
24, 47, 1146
10, 47, 1922
469.5, 48, 48
25, 48, 204
2.5, 48, 988
17, 48, 1044
15.5, 48, 1148
13, 48, 1198
25, 48, 1298
24, 48, 1318
7.5, 48, 1484
16, 48, 1556
6, 48, 1636
4.5, 48, 1698
7, 48, 1748
10, 48, 1826
21, 48, 1876
10.5, 49, 808
12, 49, 1150
10, 49, 1772
18.5, 49, 1884
523.5, 50, 50
12.5, 50, 56
3, 50, 550
2.5, 50, 626
11.5, 50, 1182
19.5, 50, 1558
6.5, 50, 1638
25, 50, 1680
15.5, 51, 282
15.5, 51, 1578
420.5, 52, 52
24.5, 52, 388
24, 52, 452
2, 52, 626
3, 52, 1374
10.5, 52, 1376
15.5, 52, 1600
2.5, 52, 1968
24.5, 52, 1996
22.5, 53, 244
13, 53, 524
15, 53, 560
18, 53, 950
3.5, 53, 1530
3.5, 53, 1542
12, 53, 1856
265.5, 54, 54
13.5, 54, 866
12.5, 54, 1572
25.5, 55, 288
14.5, 55, 556
15.5, 55, 560
24, 55, 982
11, 55, 1154
9.5, 55, 1658
12, 55, 1750
18.5, 55, 1928
377.5, 56, 56
17, 56, 70
22, 56, 740
22.5, 56, 806
4, 56, 946
21, 56, 1214
12.5, 56, 1230
3.5, 56, 1612
9.5, 56, 1686
4, 56, 1708
9.5, 56, 1768
8.5, 57, 308
4, 57, 776
14, 57, 816
13.5, 57, 1698
228.5, 58, 58
16, 58, 424
11.5, 58, 1740
4.5, 59, 22
12.5, 59, 484
23.5, 59, 1014
19, 59, 1058
4, 59, 1376
25.5, 59, 1562
436.5, 60, 60
23, 60, 82
18.5, 60, 340
18, 60, 580
7.5, 60, 768
2, 60, 962
25, 60, 1194
16, 60, 1372
16, 60, 1676
9.5, 60, 1946
3.5, 61, 460
287, 62, 62
13.5, 62, 774
9.5, 62, 1542
12.5, 62, 1806
22, 63, 378
19.5, 63, 676
7.5, 63, 736
17.5, 63, 914
19, 63, 1178
20.5, 63, 1688
23, 63, 1802
416, 64, 64
25.5, 64, 158
17, 64, 1156
23.5, 64, 1404
22, 64, 1622
8.5, 64, 1680
16.5, 64, 1746
22.5, 64, 1962
17.5, 65, 172
3, 65, 380
2.5, 65, 762
6, 65, 920
24.5, 65, 1256
4, 65, 1522
16, 65, 1590
3, 65, 1852
4.5, 65, 1872
11, 65, 1920
257.5, 66, 66
13.5, 66, 480
21, 66, 1046
22, 66, 1822
16, 67, 150
19.5, 67, 592
12.5, 67, 666
25, 67, 676
5, 67, 906
5.5, 67, 930
5, 67, 1210
25.5, 67, 1354
18.5, 67, 1590
13.5, 68, 34
376.5, 68, 68
11, 68, 232
19, 68, 528
18.5, 68, 830
12, 68, 868
20.5, 69, 368
22, 69, 766
5, 69, 1570
467, 70, 70
16, 70, 154
11, 70, 254
8, 70, 314
24, 70, 512
10.5, 70, 704
15.5, 70, 836
21.5, 70, 1208
21.5, 70, 1464
20.5, 70, 1662
4.5, 70, 1698
6, 70, 1722
1, 71, 44
8.5, 71, 50
24, 71, 98
16.5, 71, 100
2, 71, 164
23, 71, 354
22, 71, 816
5.5, 71, 826
18, 71, 890
17, 71, 1058
19.5, 71, 1068
6, 71, 1718
294.5, 72, 72
20.5, 72, 388
2.5, 72, 510
4.5, 72, 624
8.5, 72, 1652
15, 73, 152
4, 73, 426
2, 73, 562
8.5, 73, 622
17, 73, 904
10.5, 73, 910
10.5, 73, 1448
3, 73, 1598
24.5, 73, 1734
20, 73, 1824
332.5, 74, 74
8, 74, 136
20.5, 74, 688
11, 74, 694
19, 74, 714
1.5, 74, 972
22, 74, 994
6, 74, 1596
6.5, 75, 382
11, 75, 592
8, 75, 994
21.5, 75, 1096
9, 75, 1356
8, 75, 1900
286, 76, 76
23.5, 76, 460
3.5, 76, 1232
11, 77, 274
18, 77, 340
23.5, 77, 696
22.5, 77, 1746
15, 77, 1824
8, 77, 1912
451, 78, 78
12.5, 78, 734
8.5, 78, 946
5, 78, 1040
9, 78, 1392
8.5, 78, 1410
17.5, 78, 1502
3.5, 78, 1654
7, 78, 1788
19.5, 78, 1834
2.5, 78, 1872
8.5, 79, 152
10.5, 79, 236
21, 79, 290
3, 79, 478
13.5, 79, 578
23, 79, 972
20.5, 79, 1022
6, 79, 1154
1, 80, 52
371.5, 80, 80
3.5, 80, 194
24, 80, 376
24, 80, 454
16.5, 80, 482
14.5, 80, 540
12.5, 80, 762
10, 80, 1626
22, 80, 1738
9.5, 80, 1910
3.5, 81, 170
23, 81, 288
3, 81, 622
25.5, 81, 1088
8.5, 81, 1584
19, 81, 1792
16, 81, 1808
25.5, 81, 1812
8, 82, 34
280.5, 82, 82
6, 82, 666
20.5, 82, 784
21, 82, 1166
23, 83, 398
17, 83, 514
12.5, 83, 570
9.5, 83, 786
12.5, 83, 848
9, 83, 990
22.5, 83, 1102
6, 83, 1214
23.5, 84, 54
399.5, 84, 84
25.5, 84, 294
3, 84, 326
18, 84, 466
2.5, 84, 504
11.5, 84, 738
10, 84, 786
8.5, 84, 1158
17.5, 84, 1576
20, 84, 1748
14, 85, 574
1.5, 85, 770
6, 85, 1076
3.5, 85, 1326
15, 85, 1800
10, 85, 1814
8.5, 85, 1818
12.5, 85, 1868
20.5, 86, 42
350, 86, 86
13.5, 86, 144
15.5, 86, 332
8.5, 86, 530
22, 86, 634
3, 86, 712
17.5, 86, 1904
10, 87, 706
7, 87, 1102
22, 87, 1226
19.5, 87, 1414
9.5, 87, 1814
12.5, 87, 1862
322.5, 88, 88
1.5, 88, 862
3.5, 88, 1260
24, 88, 1302
6.5, 88, 1436
11, 88, 1702
6.5, 88, 1732
17, 88, 1838
17, 89, 784
8.5, 89, 910
7.5, 89, 1140
20.5, 89, 1646
10.5, 89, 1790
14, 89, 1864
512.5, 90, 90
18, 90, 340
25.5, 90, 542
16, 90, 816
6.5, 90, 922
3.5, 90, 1074
20.5, 90, 1326
3, 90, 1448
10, 90, 1874
3, 90, 1902
14, 90, 1954
10.5, 91, 12
12.5, 91, 32
15, 91, 98
11.5, 91, 398
20.5, 91, 796
20, 91, 1010
25.5, 91, 1042
22.5, 91, 1264
16, 91, 1570
275, 92, 92
20.5, 92, 636
19, 92, 1940
22.5, 93, 334
18.5, 93, 596
21, 93, 640
14.5, 93, 772
15.5, 93, 816
9.5, 93, 988
10, 93, 1062
5.5, 93, 1332
2.5, 93, 1580
11, 93, 1766
15.5, 93, 1976
363.5, 94, 94
21, 94, 148
6, 94, 1004
9.5, 94, 1090
25.5, 94, 1488
11, 94, 1852
13, 95, 58
5, 95, 358
7, 95, 468
7.5, 95, 670
7, 95, 760
12.5, 95, 1112
23.5, 95, 1554
21.5, 95, 1862
11.5, 96, 92
274.5, 96, 96
4.5, 96, 438
4, 96, 1652
2.5, 96, 1958
4.5, 97, 156
12, 97, 250
19.5, 97, 414
2, 97, 512
16.5, 97, 644
4, 97, 826
19.5, 97, 1044
13.5, 97, 1602
311.5, 98, 98
22.5, 98, 140
24, 98, 394
9, 98, 582
17, 98, 1946
16, 99, 272
19.5, 99, 768
18.5, 99, 772
7, 99, 1078
3.5, 99, 1202
4, 99, 1824
411.5, 100, 100
15, 100, 138
14.5, 100, 196
11.5, 100, 572
21, 100, 620
11.5, 100, 830
16, 100, 1034
18, 100, 1142
20, 100, 1236
23, 101, 670
16.5, 101, 1048
23.5, 101, 1206
21, 101, 1422
7, 101, 1574
24, 101, 1612
17, 101, 1874
359.5, 102, 102
10, 102, 288
8, 102, 910
2, 102, 1408
18.5, 102, 1788
4.5, 102, 2020
4, 103, 506
17, 103, 684
4, 103, 698
21, 103, 768
12, 103, 808
20, 103, 1118
24, 103, 1208
11.5, 103, 1352
17.5, 103, 1404
10, 103, 1432
10, 103, 1546
7.5, 103, 1990
1, 104, 16
411, 104, 104
21.5, 104, 966
24.5, 104, 1070
14, 104, 1410
23, 104, 1434
20, 104, 1594
10.5, 104, 1670
13, 104, 1862
7.5, 105, 358
14, 105, 696
3.5, 105, 732
11.5, 105, 864
17.5, 105, 1002
25.5, 105, 1324
4.5, 105, 1498
2, 105, 1502
231.5, 106, 106
5.5, 106, 718
16.5, 106, 1280
6.5, 107, 758
5, 107, 1126
20.5, 107, 1270
25.5, 107, 1610
381.5, 108, 108
22, 108, 388
24, 108, 498
15.5, 108, 600
4.5, 109, 64
15, 109, 232
15, 109, 286
17, 109, 524
15, 109, 614
13, 109, 750
14.5, 109, 946
6, 109, 1078
16.5, 109, 1228
3.5, 109, 1372
18, 109, 1448
17.5, 109, 1680
15.5, 109, 1820
420, 110, 110
23.5, 110, 116
15, 110, 174
14, 110, 438
24.5, 110, 454
17, 110, 934
13, 110, 998
20.5, 110, 1762
22, 110, 1848
17, 111, 50
13.5, 111, 232
21.5, 111, 1200
20.5, 111, 1818
14, 111, 1864
23, 112, 30
460, 112, 112
2.5, 112, 460
20, 112, 628
2.5, 112, 784
20.5, 112, 1252
7, 112, 1424
20, 112, 1912
13, 113, 38
20, 113, 108
4.5, 113, 166
5, 113, 400
25.5, 113, 474
5.5, 113, 738
19.5, 113, 922
18.5, 113, 1190
12, 113, 1318
7, 113, 1726
288, 114, 114
25.5, 114, 132
4, 114, 1640
5.5, 115, 1544
476, 116, 116
25, 116, 326
8, 116, 992
25, 116, 1350
15, 116, 1592
19.5, 116, 1914
1, 116, 1968
1.5, 116, 2022
17.5, 117, 40
21.5, 117, 308
21, 117, 638
12.5, 117, 962
14, 117, 1056
16, 117, 1302
25.5, 117, 1470
25, 117, 1724
22.5, 117, 1756
20.5, 118, 42
392.5, 118, 118
10, 118, 170
8, 118, 338
5, 118, 360
15.5, 118, 736
15.5, 118, 792
12, 118, 802
11, 118, 1000
19, 118, 1186
20, 119, 38
5.5, 119, 146
13.5, 119, 226
18, 119, 492
4, 119, 814
20, 119, 944
1.5, 119, 1270
21, 119, 1292
15.5, 119, 1406
13, 119, 1610
450.5, 120, 120
19.5, 120, 568
16.5, 120, 718
8.5, 120, 740
6.5, 120, 954
4, 120, 1190
24.5, 120, 1664
4, 120, 1692
13.5, 120, 1814
1.5, 120, 1850
15.5, 121, 104
25.5, 121, 134
10, 121, 186
2.5, 121, 490
14, 121, 742
8, 121, 1448
9, 121, 1914
24, 121, 1952
388, 122, 122
15.5, 122, 236
24, 122, 546
8, 122, 624
6.5, 122, 838
7, 122, 1946
19, 122, 1958
10, 123, 586
22, 123, 884
7.5, 123, 1048
5, 123, 1464
1.5, 123, 1520
23, 123, 1540
14, 123, 1714
23.5, 123, 1818
21, 123, 2010
8.5, 124, 0
17, 124, 104
398.5, 124, 124
24.5, 124, 146
18.5, 124, 220
18, 124, 232
13.5, 124, 596
17, 124, 712
1, 124, 776
5.5, 124, 872
21.5, 125, 112
4.5, 125, 588
6, 125, 746
7, 125, 1580
6, 126, 90
460.5, 126, 126
3, 126, 144
18, 126, 962
15.5, 126, 1040
1, 126, 1044
9.5, 126, 1052
8, 126, 1064
23.5, 126, 1122
13, 126, 1610
3, 127, 126
1, 127, 396
15, 127, 704
20, 127, 752
18, 127, 756
6.5, 127, 964
7, 127, 1034
5.5, 127, 1500
1.5, 127, 1526
19, 127, 1802
20, 128, 36
1.5, 128, 38
410.5, 128, 128
23.5, 128, 190
9.5, 128, 276
23.5, 128, 424
15, 128, 462
1.5, 128, 468
23.5, 128, 754
25, 128, 854
25, 128, 1188
19.5, 129, 448
10.5, 129, 836
5, 129, 1358
24.5, 129, 1884
22.5, 129, 1936
271, 130, 130
16.5, 130, 136
10, 131, 172
17, 131, 250
9.5, 131, 286
15, 131, 352
13, 131, 490
21.5, 131, 1014
8, 131, 1162
388, 132, 132
24, 132, 246
1.5, 132, 856
7.5, 132, 884
25, 132, 1090
22, 132, 1338
10.5, 132, 1600
3.5, 132, 1716
2, 132, 1756
19.5, 132, 1958
15.5, 133, 172
7, 133, 238
14.5, 133, 300
25, 133, 478
4.5, 133, 1228
4, 133, 1460
22, 133, 1518
24, 133, 1594
11, 134, 4
384, 134, 134
20, 134, 220
8, 134, 278
19, 134, 480
22.5, 134, 1182
20, 134, 1210
6.5, 134, 1738
18.5, 135, 80
2, 135, 212
18, 135, 372
4.5, 135, 820
9.5, 135, 1138
15, 135, 1180
17.5, 135, 1514
21.5, 136, 90
414, 136, 136
3, 136, 280
17, 136, 498
16, 136, 662
9, 136, 1742
7.5, 136, 1852
23.5, 136, 1960
12.5, 136, 2016
25, 137, 428
2, 137, 512
4, 137, 1572
9, 137, 1728
7.5, 137, 1834
9.5, 137, 1914
296.5, 138, 138
24.5, 138, 320
9, 138, 1038
13, 138, 1264
3, 138, 1566
8, 138, 1966
8.5, 139, 48
8, 139, 400
13, 139, 414
1, 139, 474
11.5, 139, 550
8.5, 139, 562
4.5, 139, 696
12, 139, 774
13.5, 139, 790
6.5, 139, 872
13, 139, 958
14.5, 139, 1168
16.5, 139, 1272
3.5, 139, 1532
8.5, 139, 1642
423, 140, 140
4, 140, 194
7.5, 140, 200
19.5, 140, 832
9.5, 140, 864
1, 140, 1016
23, 140, 1078
4, 140, 1182
15, 140, 1276
20, 140, 1456
4.5, 140, 1688
9.5, 140, 1758
2.5, 141, 86
8, 141, 320
5, 141, 410
12.5, 141, 412
25.5, 141, 414
8.5, 141, 474
1, 141, 564
1, 141, 1316
16.5, 141, 2014
9, 142, 2
5.5, 142, 120
536.5, 142, 142
7.5, 142, 276
20, 142, 536
18.5, 142, 928
6.5, 142, 934
18, 142, 968
16, 142, 1062
14.5, 142, 1076
15.5, 142, 1120
25.5, 142, 1366
15.5, 142, 1762
22.5, 142, 1932
9, 142, 1952
9.5, 143, 158
15.5, 143, 484
1.5, 143, 698
6, 143, 1130
1.5, 143, 1284
8, 143, 1378
339.5, 144, 144
2, 144, 954
13.5, 144, 1098
7.5, 144, 1344
19, 144, 1762
4, 144, 1986
25.5, 145, 370
24, 145, 788
13, 145, 1224
2, 146, 70
455, 146, 146
10, 146, 206
4, 146, 544
19.5, 146, 698
7, 146, 890
4, 146, 1170
23, 146, 1318
18.5, 146, 1346
15.5, 146, 1580
22, 147, 470
8.5, 147, 1424
1.5, 147, 1728
20, 147, 1780
290, 148, 148
18, 148, 398
5, 148, 1546
13, 148, 1856
14, 149, 262
24, 149, 512
3.5, 149, 1176
20.5, 149, 1366
11, 149, 1672
11, 149, 1728
20.5, 149, 1806
8.5, 149, 1854
19.5, 149, 2004
265, 150, 150
19.5, 150, 284
9.5, 150, 1172
7, 151, 1296
2.5, 151, 1298
13, 151, 1374
14.5, 151, 1858
457, 152, 152
8.5, 152, 406
24, 152, 512
5.5, 152, 534
15.5, 152, 588
19, 152, 698
15.5, 152, 928
25, 152, 1192
7, 152, 1398
23.5, 152, 1496
18, 153, 36
8, 153, 112
7.5, 153, 558
20, 153, 922
5.5, 153, 964
25.5, 153, 1354
295.5, 154, 154
24, 154, 462
24, 154, 926
11.5, 155, 50
24, 155, 472
2, 155, 1164
25, 155, 1270
8, 155, 1288
8, 155, 1766
24.5, 155, 1908
402.5, 156, 156
19, 156, 656
5.5, 156, 708
11, 156, 1094
19, 156, 1268
18, 156, 1672
14, 156, 1924
19.5, 156, 2020
8.5, 157, 154
10, 157, 178
8, 157, 790
14, 157, 858
5.5, 157, 1496
8, 157, 1528
1, 157, 1932
404, 158, 158
9.5, 158, 230
15, 158, 354
24.5, 158, 1216
14.5, 158, 1754
23.5, 158, 1936
12.5, 159, 108
19, 159, 956
22, 159, 1466
5.5, 159, 1594
8.5, 159, 1838
16.5, 159, 1874
23, 160, 56
399, 160, 160
15, 160, 824
2.5, 160, 856
15.5, 160, 1582
15.5, 160, 1634
7, 161, 218
3.5, 161, 344
25.5, 161, 1348
3.5, 161, 1586
17.5, 161, 1778
408.5, 162, 162
16.5, 162, 412
8.5, 162, 1316
9, 162, 1334
4, 162, 1388
7, 162, 1454
17.5, 162, 1608
24.5, 162, 1748
21.5, 162, 1884
10, 162, 1914
18, 163, 368
23.5, 163, 378
25, 163, 496
16.5, 164, 32
519, 164, 164
20.5, 164, 322
1, 164, 520
13, 164, 542
4, 164, 778
13, 164, 792
18, 164, 822
13.5, 164, 1508
3, 164, 1808
8.5, 164, 1948
3.5, 165, 506
7.5, 165, 840
6, 165, 1186
16.5, 165, 1812
15, 165, 1986
411, 166, 166
11, 166, 416
23, 166, 516
20, 166, 898
11, 166, 1718
25, 166, 1786
12.5, 166, 1954
8, 167, 358
8.5, 167, 514
21.5, 167, 756
20.5, 167, 1158
3, 167, 1632
2, 167, 1878
335.5, 168, 168
20, 168, 246
19.5, 168, 1664
14.5, 168, 1894
7.5, 169, 70
18, 169, 450
17, 169, 724
15.5, 169, 882
20.5, 169, 918
9.5, 169, 1216
5.5, 169, 1304
16.5, 169, 1466
341, 170, 170
8.5, 170, 606
10, 170, 670
7, 170, 956
11, 170, 998
19, 170, 1246
10, 170, 1960
6.5, 171, 286
23.5, 171, 336
19, 171, 444
24, 171, 848
25.5, 171, 1140
17, 171, 1600
8.5, 171, 1710
476, 172, 172
7.5, 172, 214
5.5, 172, 356
25.5, 172, 688
10, 172, 1444
23.5, 172, 1508
11.5, 172, 1658
1, 172, 1770
13, 172, 1900
18, 173, 706
7.5, 173, 1470
22.5, 174, 0
427.5, 174, 174
15, 174, 756
10.5, 174, 836
21, 174, 1006
17, 174, 1262
6.5, 174, 1804
1, 175, 168
15, 175, 200
18, 175, 456
6.5, 175, 516
23.5, 175, 586
8, 175, 942
18.5, 175, 1380
13, 176, 88
13, 176, 174
385, 176, 176
12.5, 176, 552
22, 176, 1520
20.5, 176, 1880
1, 177, 390
22, 177, 404
1, 177, 726
11.5, 177, 1170
6.5, 177, 1244
10.5, 177, 1286
20, 177, 1486
25, 177, 1624
9.5, 177, 1786
317.5, 178, 178
13, 178, 228
16.5, 178, 986
3.5, 178, 1198
16.5, 178, 1386
19, 179, 1506
16, 179, 1532
278, 180, 180
8.5, 180, 446
7.5, 180, 970
25.5, 181, 662
2, 181, 1252
24.5, 181, 1272
22.5, 181, 1434
20, 181, 1470
8, 181, 1758
10.5, 181, 1780
18.5, 182, 124
333.5, 182, 182
18, 182, 494
12, 182, 626
3.5, 182, 950
6, 182, 1162
5.5, 182, 1668
10.5, 183, 46
1, 183, 550
7.5, 183, 586
18.5, 183, 710
21.5, 183, 728
3.5, 183, 746
21.5, 183, 914
8.5, 183, 1348
11, 183, 1480
4, 183, 1812
19, 183, 1902
424, 184, 184
23.5, 184, 214
3, 184, 692
16.5, 184, 812
2.5, 184, 982
15.5, 184, 1072
15, 184, 1182
19, 184, 1220
3.5, 184, 1562
16, 184, 1714
20.5, 184, 1878
17.5, 185, 28
20, 185, 64
12, 185, 328
19, 185, 848
8.5, 185, 1454
23, 185, 1510
10, 185, 1666
10, 186, 74
19, 186, 138
349.5, 186, 186
25.5, 186, 318
11, 186, 546
11.5, 186, 600
21.5, 186, 842
10, 186, 1526
20.5, 186, 1660
11.5, 187, 26
19.5, 187, 1878
16.5, 187, 1936
9.5, 188, 10
8, 188, 74
411, 188, 188
6, 188, 604
1, 188, 722
20, 188, 772
1, 188, 844
18, 188, 1240
6.5, 188, 1288
20.5, 188, 1630
10.5, 188, 1976
1, 189, 12
8, 189, 122
3, 189, 418
23, 189, 470
25, 189, 488
16, 189, 732
4.5, 189, 928
10.5, 189, 1040
5.5, 189, 1262
22.5, 189, 1358
4, 189, 1544
9.5, 189, 2016
11.5, 190, 90
392.5, 190, 190
4, 190, 240
12.5, 190, 408
22.5, 190, 624
17, 190, 1108
10, 190, 1374
19.5, 190, 1428
25.5, 190, 1462
9, 190, 1908
24.5, 191, 128
16.5, 191, 198
5, 191, 380
23, 191, 430
5.5, 191, 530
3.5, 191, 750
21, 191, 784
22.5, 191, 900
12.5, 191, 1776
6, 191, 1792
491.5, 192, 192
23, 192, 276
19.5, 192, 792
8, 192, 986
16.5, 192, 998
12, 192, 1010
13.5, 192, 1188
8, 192, 1308
22.5, 192, 1446
9, 192, 1532
16, 192, 1648
5, 192, 1736
8.5, 192, 1752
16.5, 192, 1760
2.5, 193, 70
21, 193, 336
1.5, 193, 876
1, 193, 1104
14, 193, 1370
1, 193, 1400
6.5, 193, 1506
20, 193, 1782
24, 193, 1814
22, 193, 1842
7, 194, 2
17.5, 194, 86
353.5, 194, 194
17, 194, 514
8, 194, 542
3, 194, 568
21, 194, 678
6, 194, 1160
8.5, 194, 1252
23, 194, 1746
7.5, 194, 1838
2.5, 195, 54
1, 195, 106
23, 195, 124
17, 195, 150
4.5, 195, 440
12, 195, 488
10.5, 195, 550
1, 195, 740
6.5, 195, 858
22, 195, 912
20.5, 195, 1140
6, 195, 1342
1.5, 195, 1442
12.5, 195, 1474
8.5, 195, 1518
13, 195, 1942
10, 195, 1960
274.5, 196, 196
7.5, 196, 1092
12.5, 197, 118
389, 198, 198
8.5, 198, 388
24.5, 198, 1040
17.5, 198, 1260
11.5, 198, 1774
13.5, 198, 1820
12, 199, 1120
23.5, 199, 1284
4.5, 199, 1654
17.5, 199, 1696
9, 199, 1742
25, 199, 1948
277, 200, 200
8, 200, 1460
9, 200, 1548
19.5, 201, 150
15.5, 201, 742
12.5, 201, 868
9, 201, 888
14, 201, 948
16, 201, 1342
8.5, 201, 1480
6, 201, 2008
13, 202, 150
462.5, 202, 202
6, 202, 314
15, 202, 370
22, 202, 990
2, 202, 1050
16, 202, 1156
22, 202, 1380
19.5, 202, 1492
12.5, 202, 1534
20.5, 202, 1704
12, 202, 1762
13, 202, 1994
7.5, 203, 40
1, 203, 154
10.5, 203, 1230
7, 204, 114
315, 204, 204
21.5, 204, 632
3.5, 205, 312
